Slide,Patch,Diagnosis
3,26814,1
3,9018,1
3,21743,1
3,6019,1
3,13340,1
3,8398,1
3,13106,1
3,7414,1
3,23784,1
3,20234,1
3,25847,1
3,19215,1
3,4652,1
3,3027,1
3,15756,1
3,26581,1
3,18653,1
3,23689,1
3,13252,1
3,4207,1
3,5828,1
3,24496,1
3,14950,1
3,6283,1
3,16692,1
3,8503,1
3,12217,1
3,9337,1
3,2952,1
3,19799,1
3,24792,1
3,8102,1
3,11161,1
3,17945,1
3,25153,1
3,9514,1
3,22205,1
3,21710,1
3,14536,1
3,12350,1
3,11268,1
3,24149,1
3,3318,1
3,10657,1
3,9916,1
3,5011,1
3,12057,1
3,16679,1
3,26528,1
3,26386,1
3,23182,1
3,18519,1
3,13680,1
3,9510,1
3,10035,1
3,20834,1
3,24117,1
3,11376,1
3,7525,1
3,7554,1
3,13812,1
3,872,1
3,24545,1
3,13959,1
3,19877,1
3,11224,1
3,8665,1
3,5420,1
3,15010,1
3,11958,1
3,13860,1
3,372,1
3,5933,1
3,2073,1
3,9578,1
3,5327,1
3,8159,1
3,5159,1
3,19221,1
3,19974,1
3,14578,1
3,20526,1
3,17896,1
3,2414,1
3,24325,1
3,20406,1
3,9073,1
3,24319,1
3,17875,1
3,13261,1
3,4676,1
3,12472,1
3,16435,1
3,21187,1
3,4482,1
3,24996,1
3,6605,1
3,26213,1
3,192,1
3,18113,1
3,9984,1
3,24342,1
3,5530,1
3,7106,1
3,6557,1
3,10853,1
3,5730,1
3,21042,1
3,17311,1
3,18422,1
3,17066,1
3,4099,1
3,10547,1
3,23904,1
3,15669,1
3,25928,1
3,758,1
3,19325,1
3,25675,1
3,6175,1
3,25018,1
3,9232,1
3,16835,1
3,827,1
3,23879,1
3,19598,1
3,4154,1
3,25851,1
3,10739,1
3,20955,1
3,20504,1
3,20148,1
3,14760,1
3,24472,1
3,22817,1
3,10634,1
3,24857,1
3,8966,1
3,14127,1
3,6365,1
3,2748,1
3,3685,1
3,4295,1
3,11059,1
3,15375,1
3,4915,1
3,21276,1
3,13934,1
3,19328,1
3,23924,1
3,2507,1
3,2142,1
3,2595,1
3,6763,1
3,20559,1
3,12647,1
3,2857,1
3,11827,1
3,412,1
3,19129,1
3,20172,1
3,10531,1
3,21909,1
3,6859,1
3,23486,1
3,199,1
3,13273,1
3,6735,1
3,24509,1
3,6668,1
3,11451,1
3,24476,1
3,3659,1
3,6988,1
3,15155,1
3,5406,1
3,6337,1
3,4074,1
3,8070,1
3,22760,1
3,2532,1
3,14399,1
3,18224,1
3,19345,1
3,8208,1
3,14887,1
3,8805,1
3,15540,1
3,9133,1
3,729,1
3,5119,1
3,22092,1
3,6502,1
3,7961,1
3,7027,1
3,675,1
3,18049,1
3,19930,1
3,13691,1
3,14584,1
3,16777,1
3,20316,1
3,16933,1
3,23935,1
3,12239,1
3,21540,1
3,5739,1
3,22723,1
3,15055,1
3,16066,1
3,22851,1
3,9493,1
3,24229,1
3,20417,1
3,10957,1
3,16541,1
3,7088,1
3,10155,1
3,20569,1
3,7914,1
3,6970,1
3,15777,1
3,15306,1
3,8162,1
3,20692,1
3,13962,1
3,8246,1
3,4081,1
3,2622,1
3,11346,1
3,1556,1
3,25070,1
3,9123,1
3,4011,1
3,15059,1
3,15470,1
3,14608,1
3,14188,1
3,711,1
3,22726,1
3,21870,1
3,6304,1
3,12499,1
3,22600,1
3,24093,1
3,16390,1
3,9796,1
3,22231,1
3,19358,1
3,1674,1
3,26817,1
3,23699,1
3,25965,1
3,12648,1
3,5424,1
3,5913,1
3,23017,1
3,19251,1
3,10776,1
3,9935,1
3,5372,1
3,11089,1
3,15635,1
3,7735,1
3,10336,1
3,1340,1
3,6044,1
3,14208,1
3,2522,1
3,21380,1
3,13907,1
3,21359,1
3,9875,1
3,1105,1
3,2177,1
3,6319,1
3,17145,1
3,18677,1
3,25116,1
3,25882,1
3,23551,1
3,24082,1
3,14606,1
3,25511,1
3,14586,1
3,19698,1
3,12152,1
3,19140,1
3,22456,1
3,17689,1
3,9793,1
3,3306,1
3,12900,1
3,14900,1
3,18474,1
3,2660,1
3,4414,1
3,23547,1
3,2399,1
3,22167,1
3,9945,1
3,24398,1
3,17693,1
3,17496,1
3,22265,1
3,26373,1
3,17399,1
3,26670,1
3,13650,1
3,14997,1
3,15270,1
3,25317,1
3,11422,1
3,21485,1
3,12407,1
3,16493,1
3,24810,1
3,24904,1
3,12437,1
3,20133,1
3,21763,1
3,985,1
3,15692,1
3,9040,1
3,3944,1
3,10807,1
3,3796,1
3,22162,1
3,10745,1
3,20390,1
3,20852,1
3,3667,1
3,5333,1
3,16711,1
3,13529,1
3,2322,1
3,23863,1
3,18024,1
3,9672,1
3,16146,1
3,21558,1
3,9603,1
3,9408,1
3,16324,1
3,22470,1
3,14489,1
3,111,1
3,23387,1
3,13063,1
3,7395,1
3,14351,1
3,3106,1
3,6251,1
3,20265,1
3,20193,1
3,12403,1
3,22868,1
3,15030,1
3,6442,1
3,12477,1
3,21088,1
3,10753,1
3,10890,1
3,12412,1
3,15617,1
3,15107,1
3,8898,1
3,5109,1
3,11467,1
3,12150,1
3,2647,1
3,19912,1
3,23862,1
3,23567,1
3,24928,1
3,19491,1
3,18654,1
3,15473,1
3,14321,1
3,12115,1
3,17353,1
3,21305,1
3,13189,1
3,18945,1
3,17149,1
3,16617,1
3,17726,1
3,11170,1
3,15083,1
3,3419,1
3,21399,1
3,13258,1
3,17902,1
3,1027,1
3,7355,1
3,513,1
3,25973,1
3,9869,1
3,16388,1
3,19940,1
3,20796,1
3,19368,1
3,14339,1
3,13198,1
3,6092,1
3,23391,1
3,14598,1
3,13061,1
3,1737,1
3,1383,1
3,21756,1
3,13647,1
3,17753,1
3,16723,1
3,21468,1
3,13949,1
3,1682,1
3,8510,1
3,20384,1
3,22457,1
3,1390,1
3,4047,1
3,6243,1
3,23493,1
3,8717,1
3,7422,1
3,14149,1
3,20815,1
3,8621,1
3,24685,1
3,24748,1
3,21013,1
3,4757,1
3,11710,1
3,20988,1
3,15157,1
3,24903,1
3,18272,1
3,11088,1
3,15549,1
3,3597,1
3,6529,1
3,2774,1
3,8059,1
3,21197,1
3,783,1
3,21998,1
3,15462,1
3,14175,1
3,13422,1
3,21881,1
3,14345,1
3,26625,1
3,6731,1
3,896,1
3,15744,1
3,18169,1
3,7813,1
3,12470,1
3,20982,1
3,15551,1
3,17115,1
3,15301,1
3,12440,1
3,1643,1
3,220,1
3,8972,1
3,25150,1
3,15045,1
3,11586,1
3,15196,1
3,8489,1
3,14560,1
3,5336,1
3,13870,1
3,23008,1
3,24874,1
3,9548,1
3,23873,1
3,16453,1
3,10357,1
3,17492,1
3,12467,1
3,12336,1
3,14870,1
3,1324,1
3,13202,1
3,13844,1
3,24959,1
3,6830,1
3,5228,1
3,22156,1
3,20236,1
3,15110,1
3,21036,1
3,7197,1
3,1745,1
3,26289,1
3,14369,1
3,17938,1
3,23045,1
3,10644,1
3,4493,1
3,24595,1
3,714,1
3,15269,1
3,13377,1
3,145,1
3,4537,1
3,7958,1
3,23291,1
3,7122,1
3,21781,1
3,4489,1
3,8807,1
3,17377,1
3,16979,1
3,3922,1
3,20110,1
3,2161,1
3,9808,1
3,18160,1
3,25451,1
3,3915,1
3,24530,1
3,21692,1
3,1037,1
3,5433,1
3,16576,1
3,22998,1
3,2244,1
3,21000,1
3,3561,1
3,12482,1
3,9771,1
3,14717,1
3,18255,1
3,1119,1
3,920,1
3,24642,1
3,5893,1
3,2114,1
3,26053,1
3,15668,1
3,16319,1
3,25621,1
3,10823,1
3,16656,1
3,7083,1
3,9986,1
3,3388,1
3,10294,1
3,26829,1
3,8882,1
3,16529,1
3,8449,1
3,16963,1
3,15136,1
3,3990,1
3,1912,1
3,13077,1
3,680,1
3,8103,1
3,15726,1
3,16184,1
3,6452,1
3,2302,1
3,20240,1
3,1928,1
3,11198,1
3,23808,1
3,24445,1
3,8302,1
3,26497,1
3,14741,1
3,6823,1
3,21268,1
3,3567,1
3,24327,1
3,8726,1
3,6070,1
3,1021,1
3,14705,1
3,18198,1
3,14533,1
3,20500,1
3,11162,1
3,916,1
3,3033,1
3,26541,1
3,17231,1
3,19821,1
3,19840,1
3,19913,1
3,4964,1
3,9434,1
3,2039,1
3,11631,1
3,8500,1
3,10735,1
3,23762,1
3,14899,1
3,16445,1
3,21178,1
3,23307,1
3,11082,1
3,23980,1
3,8197,1
3,12314,1
3,8751,1
3,14934,1
3,12417,1
3,12775,1
3,3446,1
3,17117,1
3,22433,1
3,9,1
3,2091,1
3,13485,1
3,22375,1
3,10153,1
3,6046,1
3,18906,1
3,9332,1
3,6069,1
3,5617,1
3,26813,1
3,24573,1
3,20593,1
3,12162,1
3,3322,1
3,20816,1
3,22936,1
3,13199,1
3,13513,1
3,13048,1
3,4870,1
3,20539,1
3,7069,1
3,442,1
3,6294,1
3,26539,1
3,10141,1
3,22887,1
3,11080,1
3,20716,1
3,15201,1
3,7144,1
3,20459,1
3,8623,1
3,14761,1
3,4371,1
3,1367,1
3,2075,1
3,23058,1
3,14087,1
3,19401,1
3,21375,1
3,4128,1
3,22622,1
3,8759,1
3,10195,1
3,19055,1
3,17349,1
3,13170,1
3,12840,1
3,25448,1
3,22824,1
3,9203,1
3,4417,1
3,1943,1
3,6215,1
3,26162,1
3,20166,1
3,14805,1
3,20478,1
3,26841,1
3,3713,1
3,15930,1
3,21864,1
3,18314,1
3,25128,1
3,99,1
3,9396,1
3,21679,1
3,25023,1
3,18752,1
3,2936,1
3,1795,1
3,6509,1
3,26010,1
3,5013,1
3,10144,1
3,2386,1
3,24497,1
3,12319,1
3,6166,1
3,9878,1
3,16662,1
3,8766,1
3,5075,1
3,15376,1
3,11599,1
3,4859,1
3,3918,1
3,4665,1
3,12603,1
3,13290,1
3,14413,1
3,7233,1
3,10472,1
3,7518,1
3,21073,1
3,15362,1
3,4111,1
3,9153,1
3,12617,1
3,25163,1
3,21351,1
3,6616,1
3,19883,1
3,1342,1
3,17973,1
3,20641,1
3,12598,1
3,10339,1
3,24556,1
3,23943,1
3,3364,1
3,14442,1
3,576,1
3,13585,1
3,26094,1
3,9596,1
3,14739,1
3,4580,1
3,1617,1
3,3429,1
3,8498,1
3,18445,1
3,21943,1
3,20200,1
3,26613,1
3,25442,1
3,22110,1
3,17552,1
3,4434,1
3,6669,1
3,12575,1
3,22909,1
3,8053,1
3,4186,1
3,4144,1
3,15120,1
3,6780,1
3,14928,1
3,12513,1
3,12450,1
3,16369,1
3,3054,1
3,11197,1
3,7468,1
3,7159,1
3,23839,1
3,26683,1
3,26771,1
3,19201,1
3,4608,1
3,18118,1
3,19021,1
3,18871,1
3,121,1
3,1045,1
3,18733,1
3,14222,1
3,11370,1
3,1791,1
3,5441,1
3,11411,1
3,17907,1
3,17825,1
3,2584,1
3,18549,1
3,6373,1
3,3910,1
3,17168,1
3,19116,1
3,8936,1
3,6258,1
3,2047,1
3,15819,1
3,13470,1
3,22534,1
3,5725,1
3,11955,1
3,18301,1
3,7049,1
3,2192,1
3,19844,1
3,877,1
3,7020,1
3,21062,1
3,22482,1
3,24949,1
3,20875,1
3,18165,1
3,6738,1
3,3005,1
3,5951,1
3,23610,1
3,9906,1
3,20594,1
3,77,1
3,618,1
3,8431,1
3,13672,1
3,13924,1
3,19713,1
3,23316,1
3,4874,1
3,17775,1
3,1419,1
3,3233,1
3,20772,1
3,3248,1
3,15002,1
3,2942,1
3,13224,1
3,26559,1
3,5898,1
3,1772,1
3,13355,1
3,19262,1
3,9670,1
3,23462,1
3,1828,1
3,11253,1
3,14377,1
3,13117,1
3,26122,1
3,25101,1
3,18996,1
3,470,1
3,23458,1
3,6006,1
3,20649,1
3,8583,1
3,6913,1
3,19625,1
3,17895,1
3,7084,1
3,18317,1
3,5382,1
3,12014,1
3,17,1
3,20746,1
3,13657,1
3,2735,1
3,11660,1
3,2357,1
3,26644,1
3,24818,1
3,23859,1
3,26781,1
3,25546,1
3,26023,1
3,11300,1
3,17118,1
3,20455,1
3,4716,1
3,5076,1
3,10561,1
3,7461,1
3,487,1
3,22637,1
3,61,1
3,15070,1
3,2560,1
3,14790,1
3,20652,1
3,981,1
3,13699,1
3,22804,1
3,3920,1
3,13163,1
3,26747,1
3,223,1
3,163,1
3,13706,1
3,22558,1
3,23910,1
3,22237,1
3,26572,1
3,23188,1
3,23221,1
3,4393,1
3,1689,1
3,11914,1
3,9776,1
3,15168,1
3,4333,1
3,12709,1
3,10829,1
3,16163,1
3,23352,1
3,23105,1
3,7420,1
3,15295,1
3,12633,1
3,18486,1
3,16738,1
3,1766,1
3,11578,1
3,21868,1
3,3811,1
3,10501,1
3,8560,1
3,1592,1
3,10480,1
3,23062,1
3,4789,1
3,16546,1
3,13302,1
3,24765,1
3,19286,1
3,15700,1
3,21803,1
3,25716,1
3,20923,1
3,7052,1
3,4488,1
3,11829,1
3,25916,1
3,8669,1
3,6458,1
3,4911,1
3,9357,1
3,9432,1
3,8142,1
3,549,1
3,17251,1
3,814,1
3,12582,1
3,26585,1
3,26599,1
3,4005,1
3,21739,1
3,8559,1
3,4314,1
3,24465,1
3,21445,1
3,23991,1
3,8952,1
3,15182,1
3,7857,1
3,14038,1
3,8137,1
3,23041,1
3,3260,1
3,22351,1
3,25343,1
3,5537,1
3,10696,1
3,19589,1
3,9189,1
3,11792,1
3,12919,1
3,162,1
3,6927,1
3,19213,1
3,4643,1
3,5205,1
3,14545,1
3,11455,1
3,7921,1
3,11258,1
3,866,1
3,21991,1
3,22923,1
3,14346,1
3,1017,1
3,12579,1
3,11764,1
3,14031,1
3,5068,1
3,21576,1
3,21744,1
3,8923,1
3,10384,1
3,26620,1
3,16251,1
3,1670,1
3,5533,1
3,20776,1
3,23907,1
3,17332,1
3,10285,1
3,1473,1
3,18311,1
3,5171,1
3,25344,1
3,6625,1
3,8565,1
3,22521,1
3,535,1
3,15469,1
3,20703,1
3,13627,1
3,16731,1
3,23990,1
3,2020,1
3,9055,1
3,7988,1
3,17997,1
3,19881,1
3,2037,1
3,13559,1
3,21835,1
3,23003,1
3,7043,1
3,13562,1
3,19382,1
3,9211,1
3,3711,1
3,12748,1
3,1274,1
3,14110,1
3,16629,1
3,10690,1
3,21049,1
3,12047,1
3,9430,1
3,14028,1
3,20522,1
3,21985,1
3,21903,1
3,23781,1
3,15735,1
3,16343,1
3,1184,1
3,4885,1
3,22408,1
3,14508,1
3,19970,1
3,8919,1
3,19647,1
3,20859,1
3,17669,1
3,9520,1
3,20046,1
3,1053,1
3,24179,1
3,5059,1
3,17863,1
3,24280,1
3,6031,1
3,19853,1
3,7458,1
3,1176,1
3,5964,1
3,4351,1
3,9580,1
3,10602,1
3,23150,1
3,21984,1
3,24782,1
3,20922,1
3,14024,1
3,8326,1
3,25499,1
3,13405,1
3,7883,1
3,21258,1
3,13349,1
3,25750,1
3,13395,1
3,23092,1
3,20897,1
3,23355,1
3,23398,1
3,26765,1
3,21111,1
3,1686,1
3,20303,1
3,4319,1
3,173,1
3,15098,1
3,22278,1
3,5802,1
3,17372,1
3,14171,1
3,4959,1
3,522,1
3,12033,1
3,23448,1
3,1273,1
3,8767,1
3,20510,1
3,539,1
3,14023,1
3,3780,1
3,8976,1
3,11121,1
3,21814,1
3,5468,1
3,6199,1
3,3086,1
3,17820,1
3,19564,1
3,21671,1
3,21223,1
3,5470,1
3,16366,1
3,22836,1
3,22005,1
3,19051,1
3,12963,1
3,14449,1
3,11608,1
3,1503,1
3,23157,1
3,7264,1
3,11769,1
3,26284,1
3,19653,1
3,19624,1
3,60,1
3,19778,1
3,25459,1
3,24501,1
3,15693,1
3,7903,1
3,2805,1
3,12570,1
3,465,1
3,9290,1
3,19105,1
3,5153,1
3,10054,1
3,4709,1
3,350,1
3,15279,1
3,25530,1
3,7679,1
3,18929,1
3,26688,1
3,12522,1
3,16532,1
3,19427,1
3,25801,1
3,2403,1
3,26843,1
3,6231,1
3,16628,1
3,13237,1
3,7283,1
3,19813,1
3,16860,1
3,20791,1
3,10738,1
3,13829,1
3,24435,1
3,18273,1
3,3594,1
3,20854,1
3,14859,1
3,17095,1
3,23190,1
3,2564,1
3,1793,1
3,25394,1
3,13689,1
3,20878,1
3,14318,1
3,8836,1
3,23539,1
3,13726,1
3,19830,1
3,23959,1
3,10385,1
3,5498,1
3,1399,1
3,818,1
3,6446,1
3,21534,1
3,1007,1
3,8333,1
3,26825,1
3,1448,1
3,1910,1
3,10371,1
3,1915,1
3,8366,1
3,1167,1
3,4257,1
3,11048,1
3,3211,1
3,9143,1
3,4187,1
3,10184,1
3,23242,1
3,19804,1
3,4157,1
3,24115,1
3,16398,1
3,7612,1
3,1740,1
3,2773,1
3,21083,1
3,4792,1
3,11256,1
3,11919,1
3,20585,1
3,19768,1
3,6826,1
3,1941,1
3,3326,1
3,23345,1
3,9874,1
3,25229,1
3,21470,1
3,1138,1
3,21624,1
3,20857,1
3,25441,1
3,12768,1
3,26704,1
3,7245,1
3,11380,1
3,15228,1
3,4469,1
3,2188,1
3,10471,1
3,13626,1
3,9587,1
3,15456,1
3,25365,1
3,25512,1
3,13066,1
3,2730,1
3,24240,1
3,22364,1
3,2432,1
3,16329,1
3,15840,1
3,25936,1
3,5597,1
3,11686,1
3,2886,1
3,4190,1
3,9537,1
3,6379,1
3,25822,1
3,3645,1
3,10683,1
3,16494,1
3,19132,1
3,15361,1
3,12120,1
3,12426,1
3,6108,1
3,23667,1
3,7999,1
3,24652,1
3,22933,1
3,23375,1
3,3291,1
3,15923,1
3,7459,1
3,12075,1
3,1291,1
3,3439,1
3,6697,1
3,2454,1
3,24747,1
3,19985,1
3,5864,1
3,23467,1
3,274,1
3,344,1
3,4217,1
3,14096,1
3,15094,1
3,13772,1
3,1495,1
3,6950,1
3,16981,1
3,10806,1
3,19290,1
3,8786,1
3,6467,1
3,15749,1
3,21494,1
3,20138,1
3,6965,1
3,8412,1
3,2068,1
3,2490,1
3,17175,1
3,12515,1
3,1549,1
3,1040,1
3,17152,1
3,11534,1
3,21093,1
3,19772,1
3,4682,1
3,11363,1
3,25630,1
3,13690,1
3,4199,1
3,18007,1
3,6992,1
3,16447,1
3,19405,1
3,26744,1
3,4672,1
3,3822,1
3,11456,1
3,16404,1
3,20231,1
3,8415,1
3,12349,1
3,2820,1
3,15067,1
3,16248,1
3,14615,1
3,17731,1
3,8203,1
3,512,1
3,21449,1
3,6639,1
3,8619,1
3,23328,1
3,16683,1
3,10532,1
3,8542,1
3,13129,1
3,26129,1
3,19035,1
3,16536,1
3,2970,1
3,6358,1
3,3650,1
3,20040,1
3,5188,1
3,3983,1
3,18935,1
3,24510,1
3,9131,1
3,7149,1
3,24853,1
3,2624,1
3,17695,1
3,26278,1
3,2759,1
3,24285,1
3,13568,1
3,20059,1
3,3902,1
3,21693,1
3,23882,1
3,12527,1
3,2731,1
3,22970,1
3,23620,1
3,16563,1
3,16804,1
3,8165,1
3,848,1
3,15521,1
3,25435,1
3,13120,1
3,14769,1
3,5860,1
3,19170,1
3,21222,1
3,3221,1
3,11512,1
3,24910,1
3,11656,1
3,2438,1
3,16977,1
3,10161,1
3,15385,1
3,19122,1
3,17048,1
3,15883,1
3,1972,1
3,16192,1
3,12235,1
3,24142,1
3,14010,1
3,19182,1
3,26824,1
3,21955,1
3,22175,1
3,17839,1
3,16013,1
3,20239,1
3,8736,1
3,20926,1
3,14404,1
3,14450,1
3,10652,1
3,19109,1
3,26806,1
3,8222,1
3,22809,1
3,26187,1
3,7678,1
3,26018,1
3,3549,1
3,679,1
3,7916,1
3,6483,1
3,13360,1
3,3489,1
3,18597,1
3,16728,1
3,4500,1
3,13514,1
3,14501,1
3,22679,1
3,15887,1
3,8261,1
3,16216,1
3,20213,1
3,13027,1
3,20410,1
3,4053,1
3,19515,1
3,9193,1
3,5543,1
3,17390,1
3,3030,1
3,4294,1
3,8797,1
3,13383,1
3,5715,1
3,24095,1
3,22929,1
3,14684,1
3,23191,1
3,5200,1
3,24390,1
3,2492,1
3,19319,1
3,25718,1
3,12853,1
3,6135,1
3,16479,1
3,1649,1
3,9865,1
3,19018,1
3,567,1
3,20383,1
3,23986,1
3,5126,1
3,4614,1
3,7819,1
3,765,1
3,3748,1
3,16051,1
3,23183,1
3,4879,1
3,22661,1
3,13466,1
3,2687,1
3,21085,1
3,855,1
3,14249,1
3,9655,1
3,16320,1
3,11480,1
3,5929,1
3,25745,1
3,11100,1
3,22348,1
3,25726,1
3,16377,1
3,20723,1
3,5437,1
3,6599,1
3,2779,1
3,19641,1
3,4282,1
3,9363,1
3,25248,1
3,2605,1
3,1847,1
3,770,1
3,14066,1
3,20941,1
3,9214,1
3,1247,1
3,13084,1
3,11318,1
3,7034,1
3,17132,1
3,10387,1
3,21513,1
3,20381,1
3,6663,1
3,11028,1
3,1368,1
3,13062,1
3,24942,1
3,9701,1
3,25120,1
3,10831,1
3,2328,1
3,19027,1
3,11579,1
3,1229,1
3,22319,1
3,12364,1
3,15235,1
3,12872,1
3,15969,1
3,20599,1
3,7511,1
3,19775,1
3,15566,1
3,4210,1
3,23944,1
3,23686,1
3,11632,1
3,2079,1
3,1940,1
3,4831,1
3,7949,1
3,26842,1
3,7928,1
3,4445,1
3,20398,1
3,4426,1
3,3807,1
3,20323,1
3,17248,1
3,8808,1
3,1124,1
3,12104,1
3,21295,1
3,15570,1
3,23284,1
3,13904,1
3,2274,1
3,4454,1
3,9401,1
3,11354,1
3,9453,1
3,8906,1
3,8913,1
3,22719,1
3,476,1
3,17004,1
3,2998,1
3,12145,1
3,10655,1
3,17654,1
3,19176,1
3,5804,1
3,12398,1
3,11182,1
3,6511,1
3,3225,1
3,5290,1
3,19635,1
3,14821,1
3,20677,1
3,14832,1
3,20811,1
3,6496,1
3,4666,1
3,12737,1
3,13802,1
3,23429,1
3,25076,1
3,22882,1
3,13313,1
3,13140,1
3,20035,1
3,9097,1
3,18894,1
3,16583,1
3,182,1
3,15829,1
3,14851,1
3,25028,1
3,6474,1
3,26719,1
3,2770,1
3,10996,1
3,25560,1
3,4622,1
3,2424,1
3,7557,1
3,5128,1
3,9218,1
3,14312,1
3,19006,1
3,21193,1
3,13826,1
3,38,1
3,23354,1
3,26114,1
3,18559,1
3,1609,1
3,24523,1
3,25958,1
3,12741,1
3,8710,1
3,8379,1
3,21500,1
3,14639,1
3,9626,1
3,19901,1
3,6714,1
3,9810,1
3,17849,1
3,24277,1
3,9241,1
3,16863,1
3,16942,1
3,8092,1
3,18661,1
3,2671,1
3,26546,1
3,4269,1
3,21227,1
3,9008,1
3,18125,1
5,3316,1
5,3344,1
5,3279,1
5,3622,1
5,726,1
5,4147,1
5,3647,1
5,1593,1
5,750,1
5,1355,1
5,3449,1
5,1439,1
5,609,1
5,3255,1
5,624,1
5,52,1
5,3257,1
5,1258,1
5,2427,1
5,2872,1
5,2815,1
5,3958,1
5,1859,1
