Slide,Patch,Diagnosis
5,949,1
5,544,1
5,4157,1
5,683,1
5,824,1
5,578,1
5,3874,1
5,2398,1
5,3393,1
5,1805,1
5,4175,1
5,2953,1
5,1612,1
5,3360,1
5,3834,1
5,2682,1
5,2597,1
5,1146,1
5,130,1
5,178,1
5,3737,1
5,3882,1
5,3850,1
5,2155,1
5,679,1
5,3979,1
5,4245,1
5,2307,1
5,1726,1
5,4341,1
5,1743,1
5,2536,1
5,2971,1
5,1510,1
5,2313,1
5,1340,1
5,2762,1
5,1019,1
5,1445,1
5,4017,1
5,3706,1
5,2665,1
5,678,1
5,134,1
5,20,1
5,794,1
5,1745,1
5,3154,1
5,4322,1
5,3161,1
5,4289,1
5,4005,1
5,4284,1
5,1094,1
5,839,1
5,2327,1
5,1876,1
5,167,1
5,1620,1
5,1339,1
5,3288,1
5,4258,1
5,4212,1
5,3933,1
5,3510,1
5,3782,1
5,1065,1
5,2344,1
5,3692,1
5,323,1
5,4256,1
5,836,1
5,3176,1
5,212,1
5,3172,1
5,1392,1
5,512,1
5,1544,1
5,2934,1
5,2711,1
5,1251,1
5,2586,1
5,4203,1
5,1987,1
5,3258,1
5,675,1
5,1866,1
5,3043,1
5,2466,1
5,746,1
5,1610,1
5,2744,1
5,1370,1
5,1368,1
5,1712,1
5,2173,1
5,2503,1
5,2100,1
5,101,1
5,3320,1
5,1477,1
5,905,1
5,681,1
5,472,1
5,1111,1
5,276,1
5,1553,1
5,1769,1
5,1406,1
5,2337,1
5,3765,1
5,4332,1
5,2268,1
5,2111,1
5,4196,1
5,1141,1
5,2685,1
5,1129,1
5,771,1
5,2187,1
5,3863,1
5,511,1
5,2077,1
5,217,1
5,1453,1
5,3504,1
5,475,1
5,1622,1
5,582,1
5,3386,1
5,3071,1
5,2724,1
5,3123,1
5,3608,1
5,2843,1
5,1964,1
5,549,1
5,932,1
5,4379,1
5,4263,1
5,1310,1
5,3193,1
5,3964,1
5,4347,1
5,2392,1
5,1972,1
5,3564,1
5,3395,1
5,3073,1
5,2817,1
5,1367,1
5,4250,1
5,559,1
5,418,1
5,2244,1
5,133,1
5,3381,1
5,985,1
5,3480,1
5,3002,1
5,2210,1
5,3822,1
5,2735,1
5,2611,1
5,3229,1
5,1153,1
5,4326,1
5,4400,1
5,1576,1
5,227,1
5,721,1
5,3520,1
5,1517,1
5,3430,1
5,2797,1
5,1746,1
5,4217,1
5,2339,1
5,1940,1
5,3332,1
5,3751,1
5,2737,1
5,2041,1
5,2388,1
5,2778,1
5,59,1
5,2482,1
5,1365,1
5,4378,1
5,4086,1
5,1619,1
5,915,1
5,1546,1
5,547,1
5,3180,1
5,4190,1
5,2289,1
5,2633,1
5,4394,1
5,1671,1
5,1629,1
5,2728,1
5,1835,1
5,4058,1
5,3291,1
5,2654,1
5,3738,1
5,1157,1
5,1299,1
5,3552,1
5,3380,1
5,4135,1
5,815,1
5,47,1
5,858,1
5,1895,1
5,822,1
5,241,1
5,1401,1
5,1114,1
5,4314,1
5,1178,1
5,1362,1
5,467,1
5,1776,1
5,479,1
5,2115,1
5,2819,1
5,1559,1
5,3334,1
5,1724,1
5,2909,1
5,4220,1
5,2791,1
5,3247,1
5,2673,1
5,3429,1
5,776,1
5,4431,1
5,658,1
5,3398,1
5,4193,1
5,2323,1
5,2228,1
5,3576,1
5,3383,1
5,4221,1
5,3619,1
5,2054,1
5,4312,1
5,1905,1
5,459,1
5,2695,1
5,1837,1
5,2625,1
5,2773,1
5,2712,1
5,4072,1
5,150,1
5,3373,1
5,1036,1
5,3437,1
5,1799,1
5,4310,1
5,1789,1
5,108,1
5,2985,1
5,1009,1
5,1939,1
5,4149,1
5,366,1
5,3047,1
5,1034,1
5,2830,1
5,3211,1
5,2386,1
5,1806,1
5,270,1
5,1478,1
5,403,1
5,2114,1
5,385,1
5,3823,1
5,504,1
5,3577,1
5,904,1
5,2232,1
5,247,1
5,1630,1
5,1624,1
5,2983,1
5,1515,1
5,1469,1
5,219,1
5,2318,1
5,3058,1
5,4026,1
5,3833,1
5,1463,1
5,293,1
5,650,1
5,4186,1
5,2769,1
5,2761,1
5,4446,1
5,1264,1
5,1128,1
5,3593,1
5,3984,1
5,506,1
5,1980,1
5,1836,1
5,1218,1
5,2255,1
5,1259,1
5,158,1
5,3756,1
5,2646,1
5,1848,1
5,2402,1
5,2998,1
5,598,1
5,4409,1
5,1086,1
5,3503,1
5,855,1
5,1118,1
5,869,1
5,1443,1
5,2725,1
5,1728,1
5,1497,1
5,1626,1
5,3050,1
5,3129,1
5,2756,1
5,3840,1
5,1132,1
5,2055,1
5,1342,1
5,2551,1
5,3341,1
5,3541,1
5,909,1
5,4191,1
5,2886,1
5,3369,1
5,1303,1
5,1542,1
5,2608,1
5,80,1
5,3574,1
5,3836,1
5,4130,1
5,54,1
5,2966,1
5,2858,1
5,4352,1
5,2138,1
5,2284,1
5,2513,1
5,2271,1
5,1174,1
5,1116,1
5,1063,1
5,2694,1
5,1404,1
5,1403,1
5,810,1
5,1686,1
5,1023,1
5,2989,1
5,1957,1
5,1290,1
5,3585,1
5,4390,1
5,2514,1
5,3702,1
5,1674,1
5,828,1
5,2364,1
5,3435,1
5,2736,1
5,3894,1
5,2348,1
5,3471,1
5,3905,1
5,3841,1
5,4302,1
5,3554,1
5,1850,1
5,1757,1
5,3230,1
5,4170,1
5,4108,1
5,2427,1
5,510,1
5,4273,1
5,2167,1
5,2484,1
5,39,1
5,886,1
5,4156,1
5,2541,1
5,2658,1
5,500,1
5,3253,1
5,1841,1
5,367,1
5,2610,1
5,2053,1
5,3486,1
5,64,1
5,2700,1
5,864,1
5,2231,1
5,508,1
5,25,1
5,1425,1
5,2031,1
5,3914,1
5,4223,1
5,209,1
5,2875,1
5,763,1
5,3089,1
5,538,1
5,1552,1
5,2410,1
5,1102,1
5,2899,1
5,4204,1
5,1424,1
5,3714,1
5,3216,1
5,4121,1
5,4353,1
5,3210,1
5,3125,1
5,2296,1
5,607,1
5,1232,1
5,2479,1
5,642,1
5,1815,1
5,2366,1
5,1669,1
5,3762,1
5,2319,1
5,2945,1
5,7,1
5,4283,1
5,600,1
5,4205,1
5,3872,1
5,2025,1
5,3318,1
5,2310,1
5,708,1
5,1249,1
5,1214,1
5,3980,1
5,2128,1
5,4020,1
5,3478,1
5,895,1
5,3565,1
5,2333,1
5,2143,1
5,558,1
5,1913,1
5,3083,1
5,206,1
5,2741,1
5,1777,1
5,3897,1
5,1046,1
5,246,1
5,2783,1
5,3534,1
5,1508,1
5,3207,1
5,2270,1
5,3313,1
5,3923,1
5,1390,1
5,3434,1
5,2581,1
5,898,1
5,877,1
5,2774,1
5,3773,1
5,2779,1
10,92860,0
10,16453,0
10,67970,0
10,9656,0
10,44695,0
10,110760,0
10,90876,0
10,65904,0
10,71857,0
10,45324,0
10,13936,0
10,99659,0
10,20194,0
10,14304,0
10,72803,0
10,25955,0
10,27543,0
10,19677,0
10,33300,0
10,76220,0
10,13386,0
10,11420,0
10,1935,0
10,78475,0
10,20009,0
10,10412,0
10,76184,0
10,38107,0
10,99232,0
10,96485,0
10,40751,0
10,14759,0
10,92627,0
10,112887,0
10,15714,0
10,42669,0
10,45198,0
10,73469,0
10,15969,0
10,4955,0
10,92313,0
10,108827,0
10,738,0
10,112323,0
10,72484,0
10,21812,0
10,60837,0
10,15723,0
10,51084,0
10,53281,0
10,18642,0
10,60115,0
10,5229,0
10,54093,0
10,107073,0
10,29175,0
10,52578,0
10,65459,0
10,68229,0
10,27575,0
10,108812,0
10,47987,0
10,14944,0
10,52433,0
10,6517,0
10,83284,0
10,8494,0
10,84673,0
10,18087,0
10,13958,0
10,74444,0
10,92955,0
10,83530,0
10,100262,0
10,92238,0
10,29656,0
10,53634,0
10,37363,0
10,89629,0
10,52245,0
10,113056,0
10,51035,0
10,29090,0
10,75591,0
10,29428,0
10,94802,0
10,96350,0
10,55012,0
10,21412,0
10,38149,0
10,101720,0
10,4494,0
10,102514,0
10,37086,0
10,1374,0
10,74218,0
10,74355,0
10,82621,0
10,36160,0
10,96072,0
10,2969,0
10,7744,0
10,6793,0
10,44042,0
10,33719,0
10,90298,0
10,70305,0
10,74972,0
10,107053,0
10,42958,0
10,37077,0
10,92528,0
10,109741,0
10,86989,0
10,61413,0
10,106638,0
10,40169,0
10,20873,0
10,109844,0
10,19516,0
10,19395,0
10,18217,0
10,29024,0
10,99131,0
10,95593,0
10,61152,0
10,28333,0
10,55737,0
10,87280,0
10,99638,0
10,62882,0
10,41161,0
10,40852,0
10,71457,0
10,3369,0
10,73953,0
10,73094,0
10,32955,0
10,4712,0
10,60941,0
10,79508,0
10,4040,0
10,27978,0
10,25836,0
10,2508,0
10,99640,0
10,89385,0
10,55087,0
10,18626,0
10,24725,0
10,50298,0
10,51079,0
10,89778,0
10,83373,0
10,17036,0
10,28483,0
10,79329,0
10,7121,0
10,84431,0
10,9934,0
10,113209,0
10,76132,0
10,47752,0
10,17550,0
10,37735,0
10,54373,0
10,112229,0
10,101258,0
10,45083,0
10,78180,0
10,80442,0
10,904,0
10,79079,0
10,76670,0
10,23508,0
10,19522,0
10,89139,0
10,105381,0
10,39879,0
10,30512,0
10,90484,0
10,52741,0
10,49807,0
10,19112,0
10,110109,0
10,57980,0
10,97433,0
10,78198,0
10,92951,0
10,61941,0
10,87641,0
10,29237,0
10,77414,0
10,51566,0
10,49405,0
10,77716,0
10,93329,0
10,5176,0
10,51681,0
10,8343,0
10,60324,0
10,104345,0
10,95632,0
10,75131,0
10,54255,0
10,11723,0
10,35776,0
10,41128,0
10,44533,0
10,47907,0
10,42700,0
10,32283,0
10,27207,0
10,27599,0
10,49950,0
10,16079,0
10,88849,0
10,69038,0
10,11352,0
10,39126,0
10,106604,0
10,88615,0
10,52147,0
10,80604,0
10,63441,0
10,15393,0
10,62381,0
10,57656,0
10,74907,0
10,22034,0
10,30267,0
10,55976,0
10,112783,0
10,32920,0
10,43023,0
10,43741,0
10,35354,0
10,36691,0
10,87242,0
10,66306,0
10,89601,0
10,44054,0
10,28002,0
10,23042,0
10,38485,0
10,93071,0
10,65647,0
10,24612,0
10,106879,0
10,20316,0
10,96637,0
10,75449,0
10,89242,0
10,69924,0
10,43214,0
10,97220,0
10,67433,0
10,44310,0
10,45944,0
10,64414,0
10,110915,0
10,52425,0
10,72304,0
10,48835,0
10,109201,0
10,19647,0
10,84893,0
10,97648,0
10,47941,0
10,96307,0
10,29031,0
10,93943,0
10,33336,0
10,84738,0
10,34651,0
10,59116,0
10,80307,0
10,114205,0
10,107387,0
10,90442,0
10,68423,0
10,98748,0
10,62294,0
10,64157,0
10,108608,0
10,74854,0
10,22761,0
10,30266,0
10,83367,0
10,109029,0
10,109824,0
10,376,0
10,34487,0
10,53512,0
10,46484,0
10,51426,0
10,54506,0
10,84869,0
10,18737,0
10,5581,0
10,31133,0
10,48440,0
10,26530,0
10,74686,0
10,40539,0
10,53521,0
10,20425,0
10,61080,0
10,65822,0
10,15994,0
10,67592,0
10,114038,0
10,98742,0
10,51558,0
10,6173,0
10,101334,0
10,82978,0
10,57329,0
10,7819,0
10,111575,0
10,47202,0
10,43771,0
10,111011,0
10,66329,0
10,114476,0
10,86325,0
10,25082,0
10,37903,0
10,17925,0
10,30009,0
10,26677,0
10,10111,0
10,103270,0
10,73959,0
10,110860,0
10,28326,0
10,103809,0
10,77108,0
10,112244,0
10,28131,0
10,14741,0
10,7561,0
10,112780,0
10,82656,0
10,92037,0
10,67498,0
10,97507,0
10,92123,0
10,10669,0
10,109795,0
10,65056,0
10,107722,0
10,25087,0
10,99434,0
10,72703,0
10,46715,0
10,110069,0
10,63960,0
10,41129,0
10,64614,0
10,18183,0
10,80950,0
10,73286,0
10,47861,0
10,18494,0
10,87618,0
10,107462,0
10,68939,0
10,21562,0
10,22745,0
10,16729,0
10,3331,0
10,110060,0
10,100048,0
10,99665,0
10,24053,0
10,12752,0
10,68719,0
10,80575,0
10,38737,0
10,1793,0
10,71302,0
10,34453,0
10,66403,0
10,97410,0
10,87966,0
10,38602,0
10,111309,0
10,41991,0
10,108971,0
10,61200,0
10,36757,0
10,3682,0
10,84253,0
10,48263,0
10,75848,0
10,100478,0
10,110966,0
10,87236,0
10,101683,0
10,23699,0
10,65172,0
10,66782,0
10,76045,0
10,31905,0
10,102345,0
10,74971,0
10,90946,0
10,34938,0
10,39686,0
10,96578,0
10,56143,0
10,7755,0
10,9493,0
10,3078,0
10,49255,0
10,91693,0
10,5873,0
10,100260,0
10,20871,0
10,104189,0
10,101763,0
10,45208,0
10,23478,0
10,114343,0
10,91920,0
10,19550,0
10,29882,0
10,76980,0
10,113385,0
10,106214,0
10,69037,0
10,47353,0
10,61990,0
10,45650,0
10,94690,0
10,27090,0
10,21323,0
10,63241,0
10,104448,0
10,98691,0
10,18598,0
10,28900,0
10,43068,0
10,84981,0
10,105323,0
10,22727,0
10,1206,0
10,61870,0
10,1199,0
10,16845,0
10,89193,0
10,52155,0
10,23770,0
10,56955,0
10,62101,0
10,69923,0
10,47656,0
10,11370,0
10,7293,0
10,27870,0
10,23056,0
10,80652,0
10,34515,0
10,26688,0
10,34244,0
10,58510,0
10,110296,0
10,76248,0
10,42642,0
10,22983,0
10,68979,0
10,54418,0
10,6186,0
10,92997,0
10,104196,0
10,54072,0
10,25,0
10,14394,0
10,95582,0
10,41136,0
10,36864,0
10,68646,0
10,67009,0
10,14165,0
10,15764,0
10,32087,0
10,29948,0
10,2863,0
10,84180,0
10,20519,0
10,42901,0
10,59122,0
10,5393,0
10,5181,0
10,69225,0
10,25946,0
10,107124,0
10,50259,0
10,91104,0
10,32329,0
10,26863,0
10,58541,0
10,18204,0
10,79616,0
10,8714,0
10,104086,0
10,71938,0
10,107150,0
10,41812,0
10,49910,0
10,94031,0
10,37982,0
10,30257,0
10,62275,0
10,47846,0
10,115142,0
10,39939,0
10,111654,0
10,15981,0
10,44157,0
10,4825,0
10,54968,0
10,74948,0
10,104049,0
10,25527,0
10,94040,0
10,59804,0
10,28058,0
10,101716,0
10,75940,0
10,71632,0
10,110374,0
10,113781,0
10,54246,0
10,74559,0
10,32600,0
10,53298,0
10,54768,0
10,28787,0
10,112343,0
10,60074,0
10,87064,0
10,63630,0
10,42536,0
10,82873,0
10,103424,0
10,12253,0
10,72995,0
10,110591,0
10,21647,0
10,30370,0
10,103149,0
10,38064,0
10,95691,0
10,19590,0
10,43799,0
10,94187,0
10,47290,0
10,73603,0
10,63968,0
10,13525,0
10,109617,0
10,22869,0
10,64788,0
10,79381,0
10,60600,0
10,14150,0
10,98580,0
10,69633,0
10,1018,0
10,71888,0
10,74654,0
10,85433,0
10,32016,0
10,49446,0
10,96622,0
10,92334,0
10,29077,0
10,18182,0
10,33341,0
10,94693,0
10,27219,0
10,7775,0
10,21949,0
10,86777,0
10,52919,0
10,80524,0
10,90872,0
10,36831,0
10,34632,0
10,83263,0
10,113611,0
10,104520,0
10,53812,0
10,44487,0
10,11709,0
10,31441,0
10,9978,0
10,46151,0
10,57926,0
10,24615,0
10,32404,0
10,45829,0
10,37799,0
10,25315,0
10,84889,0
10,3843,0
10,92087,0
10,49590,0
10,31422,0
10,71862,0
10,61460,0
10,95213,0
10,78413,0
10,98773,0
10,106004,0
10,109160,0
10,62232,0
10,43049,0
10,76092,0
10,100349,0
10,45974,0
10,93223,0
10,84096,0
10,102168,0
10,65352,0
10,78859,0
10,112611,0
10,84010,0
10,37403,0
10,52733,0
10,114708,0
10,110883,0
10,81001,0
10,1202,0
10,80507,0
10,17447,0
10,6338,0
10,23698,0
10,105306,0
10,86982,0
10,66000,0
10,105410,0
10,109971,0
10,28454,0
10,88046,0
10,91143,0
10,24831,0
10,59051,0
10,60962,0
10,113205,0
10,64835,0
10,64047,0
10,90004,0
10,62431,0
10,67242,0
10,109939,0
10,29806,0
10,87904,0
10,23290,0
10,20666,0
10,49531,0
10,27614,0
10,83745,0
10,36171,0
10,9383,0
10,110585,0
10,89792,0
10,89198,0
10,113928,0
10,10871,0
10,16912,0
10,42187,0
10,7736,0
10,47875,0
10,105392,0
10,88254,0
10,6465,0
10,72330,0
10,6257,0
10,84797,0
10,57731,0
10,12569,0
10,30819,0
10,27534,0
10,35763,0
10,38191,0
10,14613,0
10,74791,0
10,28519,0
10,113867,0
10,48929,0
10,94964,0
10,83176,0
10,67415,0
10,34069,0
10,39790,0
10,42581,0
10,38936,0
10,40204,0
10,91277,0
10,93737,0
10,93786,0
10,88957,0
10,16043,0
10,92325,0
10,61881,0
10,48354,0
10,63332,0
10,91129,0
10,56777,0
10,28120,0
10,12192,0
10,58303,0
10,14206,0
10,37947,0
10,38478,0
10,74422,0
10,70789,0
10,70020,0
10,112092,0
10,63734,0
10,67701,0
10,44129,0
10,103990,0
10,24687,0
10,71390,0
10,41556,0
10,97169,0
10,109702,0
10,44519,0
10,12505,0
10,11628,0
10,25552,0
10,43640,0
10,89972,0
10,86622,0
10,19863,0
10,2511,0
10,61246,0
10,6656,0
10,75620,0
10,71595,0
10,21762,0
10,96311,0
10,71020,0
10,79828,0
10,36388,0
10,43757,0
10,6686,0
10,37092,0
10,27746,0
10,25714,0
10,50100,0
10,11174,0
10,110304,0
10,5458,0
10,96520,0
10,96158,0
10,87179,0
10,94965,0
10,28692,0
10,105347,0
10,84022,0
10,93906,0
10,78694,0
10,10440,0
10,15178,0
10,71120,0
10,94959,0
10,16900,0
10,28949,0
10,49016,0
10,49062,0
10,114674,0
10,90149,0
10,27893,0
10,51909,0
10,114257,0
10,54608,0
10,62780,0
10,109178,0
10,69907,0
10,106787,0
10,66589,0
10,1594,0
10,5417,0
10,24822,0
10,39854,0
10,19805,0
10,27959,0
10,47789,0
10,60817,0
10,38833,0
10,80754,0
10,101977,0
10,106559,0
10,30054,0
10,56758,0
10,109212,0
10,8657,0
10,71531,0
10,80886,0
10,27910,0
10,75594,0
10,113852,0
10,18444,0
10,16719,0
10,111405,0
10,70053,0
10,65047,0
10,79830,0
10,17116,0
10,52917,0
10,24145,0
10,11851,0
10,96120,0
10,112310,0
10,51629,0
10,28781,0
10,1041,0
10,12435,0
10,24774,0
10,94454,0
10,16422,0
10,50936,0
10,20036,0
10,76480,0
10,70485,0
10,73479,0
10,17071,0
10,80262,0
10,91976,0
10,35213,0
10,5938,0
10,58026,0
10,26323,0
10,9646,0
10,25336,0
10,26815,0
10,82896,0
10,2902,0
10,25771,0
10,2983,0
10,105524,0
10,102743,0
10,29725,0
10,13054,0
10,62626,0
10,2380,0
10,27828,0
10,89568,0
10,12194,0
10,47740,0
10,41679,0
10,71240,0
10,12842,0
10,1410,0
10,67311,0
10,72743,0
10,19686,0
10,108280,0
10,37016,0
10,47387,0
10,7472,0
10,39960,0
10,39523,0
10,80739,0
10,107317,0
10,8761,0
10,46271,0
10,101475,0
10,8065,0
10,90037,0
10,111865,0
10,16966,0
10,70418,0
10,62126,0
10,24961,0
10,33070,0
10,48669,0
10,79238,0
10,28617,0
10,49428,0
10,108924,0
10,46850,0
10,11466,0
10,41385,0
10,75876,0
10,10600,0
10,10115,0
10,25496,0
10,42357,0
10,97815,0
10,86576,0
10,528,0
10,73254,0
10,74488,0
10,46449,0
10,85872,0
10,42621,0
10,92224,0
10,39690,0
10,28049,0
10,100843,0
10,108649,0
10,41407,0
10,74205,0
10,43008,0
10,40299,0
10,12099,0
10,54475,0
10,89669,0
10,42822,0
10,74641,0
10,59741,0
10,18427,0
10,78026,0
10,63292,0
10,25904,0
10,46829,0
10,31647,0
10,79730,0
10,64204,0
10,26192,0
10,89612,0
10,80140,0
10,112284,0
10,95342,0
10,37173,0
10,10584,0
10,101208,0
10,98761,0
10,58834,0
10,46781,0
10,112826,0
10,22122,0
10,72848,0
10,109881,0
10,28104,0
10,74544,0
10,65995,0
10,48806,0
10,87165,0
10,92757,0
10,93655,0
10,49433,0
10,87907,0
10,109531,0
10,94979,0
10,13466,0
10,81983,0
10,57240,0
10,8051,0
10,76034,0
10,3650,0
10,75668,0
10,47410,0
10,68873,0
10,50330,0
10,24140,0
10,60525,0
10,26896,0
10,43409,0
10,54934,0
10,73456,0
10,74573,0
10,63317,0
10,113678,0
10,20113,0
10,113413,0
10,105163,0
10,15542,0
10,18264,0
10,107383,0
10,64540,0
10,3352,0
10,81827,0
10,54520,0
10,14403,0
10,66804,0
10,26225,0
10,110581,0
10,15953,0
10,1467,0
10,20945,0
10,62941,0
10,77588,0
10,83783,0
10,53666,0
10,106307,0
10,72950,0
10,43483,0
10,11424,0
10,87963,0
10,84440,0
10,39127,0
10,59529,0
10,23461,0
10,81569,0
10,85590,0
10,47917,0
10,88338,0
10,23458,0
10,48073,0
10,21437,0
10,100295,0
10,86353,0
10,25602,0
10,53503,0
10,82991,0
10,94269,0
10,31493,0
10,43090,0
10,54493,0
10,25263,0
10,16011,0
10,64384,0
10,77112,0
10,49674,0
10,56458,0
10,65543,0
10,54622,0
10,5740,0
10,9372,0
10,101465,0
10,35157,0
10,86834,0
10,90821,0
10,68262,0
10,69621,0
10,42760,0
10,54817,0
10,94222,0
10,32928,0
10,7601,0
10,53451,0
10,21010,0
10,26463,0
10,13823,0
10,90124,0
10,34728,0
10,67267,0
10,55144,0
10,110294,0
10,68792,0
10,15896,0
10,103818,0
10,30192,0
10,98439,0
10,35164,0
10,89376,0
10,84993,0
10,32060,0
10,31273,0
10,73045,0
10,95878,0
10,27668,0
10,59838,0
10,96442,0
10,45415,0
10,73541,0
10,44476,0
10,82778,0
10,11653,0
10,27106,0
10,33473,0
10,52584,0
10,110804,0
10,9771,0
10,41404,0
10,64429,0
10,111892,0
10,58719,0
10,37154,0
10,25158,0
10,46213,0
10,81787,0
10,17011,0
10,103256,0
10,20658,0
10,74229,0
10,20232,0
10,107367,0
10,27660,0
10,12997,0
10,47642,0
10,65401,0
10,104456,0
10,29064,0
10,104588,0
10,74545,0
10,106643,0
10,100661,0
10,106478,0
10,82035,0
10,3856,0
10,48315,0
10,102069,0
10,30896,0
10,37430,0
10,5788,0
10,63575,0
10,33095,0
10,61345,0
10,73303,0
10,89088,0
10,17797,0
10,37543,0
10,21657,0
10,55582,0
10,82262,0
10,63132,0
10,98098,0
10,22537,0
10,56887,0
10,38620,0
10,56490,0
10,68522,0
10,50734,0
10,235,0
10,32003,0
10,13306,0
10,21826,0
10,70298,0
10,79687,0
10,105564,0
10,3553,0
10,97260,0
10,29080,0
10,102063,0
10,22964,0
10,60742,0
10,19071,0
10,50562,0
10,105583,0
10,90045,0
10,3086,0
10,10823,0
10,84927,0
10,86297,0
10,42539,0
10,83631,0
10,2913,0
10,83207,0
10,51039,0
10,46760,0
10,34025,0
10,67015,0
10,113996,0
10,33080,0
10,32970,0
10,51383,0
10,921,0
10,91041,0
10,43984,0
10,58579,0
10,4951,0
10,71036,0
10,53619,0
