Slide,Patch,Diagnosis
3,1527,1
3,4864,1
3,14457,1
3,2095,1
3,21421,1
3,4404,1
3,19680,1
3,15355,1
3,8199,1
3,16305,1
3,4146,1
3,23887,1
3,5101,1
3,11417,1
3,24290,1
3,11602,1
3,23666,1
3,24805,1
3,15988,1
3,12045,1
3,26784,1
3,10231,1
3,9438,1
3,3945,1
3,22592,1
3,14843,1
3,7540,1
3,17721,1
3,23593,1
3,26462,1
3,6579,1
3,9892,1
3,24166,1
3,1131,1
3,14288,1
3,8698,1
3,22540,1
3,2905,1
3,6804,1
3,17045,1
3,13209,1
3,14136,1
3,428,1
3,25884,1
3,13497,1
3,7539,1
3,1922,1
3,9581,1
3,16657,1
3,17904,1
3,20786,1
3,19195,1
3,16767,1
3,1173,1
3,15961,1
3,9930,1
3,422,1
3,20552,1
3,23029,1
3,12392,1
3,15649,1
3,23827,1
3,25159,1
3,10733,1
3,11871,1
3,26377,1
3,8967,1
3,24953,1
3,24564,1
3,26342,1
3,22908,1
3,12668,1
3,17419,1
3,11737,1
3,11787,1
3,24434,1
3,1222,1
3,10455,1
3,5723,1
3,11952,1
3,16785,1
3,23646,1
3,4201,1
3,2493,1
3,9262,1
3,2951,1
3,23675,1
3,7168,1
3,25123,1
3,12580,1
3,5325,1
3,6014,1
3,8506,1
3,11073,1
3,3284,1
3,11349,1
3,1854,1
3,1652,1
3,23973,1
3,16621,1
3,10846,1
3,17838,1
3,24514,1
3,24930,1
3,21279,1
3,12268,1
3,4492,1
3,7579,1
3,23465,1
3,18337,1
3,17856,1
3,17313,1
3,15466,1
3,19560,1
3,24791,1
3,11740,1
3,11117,1
3,20216,1
3,21565,1
3,3114,1
3,7367,1
3,19426,1
3,24603,1
3,1071,1
3,20448,1
3,4329,1
3,5657,1
3,18928,1
3,17623,1
3,16042,1
3,19375,1
3,1886,1
3,11332,1
3,9411,1
3,6753,1
3,22125,1
3,25142,1
3,19787,1
3,17500,1
3,17268,1
3,7578,1
3,22013,1
3,13564,1
3,25853,1
3,23981,1
3,17705,1
3,24315,1
3,24609,1
3,13250,1
3,312,1
3,22186,1
3,21885,1
3,5278,1
3,12696,1
3,2354,1
3,5021,1
3,8174,1
3,9515,1
3,5335,1
3,6340,1
3,23142,1
3,6736,1
3,13505,1
3,1522,1
3,10510,1
3,9563,1
3,25975,1
3,3743,1
3,19896,1
3,8253,1
3,21098,1
3,15968,1
3,14688,1
3,6956,1
3,21131,1
3,1108,1
3,23742,1
3,4517,1
3,2556,1
3,17698,1
3,11092,1
3,8177,1
3,7491,1
3,7221,1
3,18716,1
3,18943,1
3,22443,1
3,11612,1
3,4982,1
3,13488,1
3,492,1
3,21546,1
3,1338,1
3,24192,1
3,22897,1
3,7123,1
3,17803,1
3,12105,1
3,11329,1
3,13445,1
3,10744,1
3,854,1
3,19706,1
3,23065,1
3,16426,1
3,17917,1
3,20783,1
3,1215,1
3,19139,1
3,16241,1
3,14150,1
3,14341,1
3,13025,1
3,19334,1
3,18016,1
3,10869,1
3,15557,1
3,24787,1
3,13800,1
3,14211,1
3,14971,1
3,14817,1
3,1995,1
3,21460,1
3,2843,1
3,24244,1
3,7253,1
3,474,1
3,13705,1
3,6806,1
3,2633,1
3,11864,1
3,14703,1
3,7076,1
3,4621,1
3,24720,1
3,26736,1
3,18440,1
3,18542,1
3,12274,1
3,18944,1
3,9871,1
3,4441,1
3,899,1
3,15015,1
3,23866,1
3,6518,1
3,23076,1
3,20457,1
3,6245,1
3,10922,1
3,6792,1
3,3626,1
3,16682,1
3,18843,1
3,23641,1
3,7203,1
3,6897,1
3,23795,1
3,170,1
3,9760,1
3,6112,1
3,6011,1
3,7713,1
3,22724,1
3,15712,1
3,17606,1
3,24991,1
3,26660,1
3,16989,1
3,16940,1
3,9660,1
3,11005,1
3,2443,1
3,670,1
3,25600,1
3,3133,1
3,23669,1
3,2250,1
3,23380,1
3,5224,1
3,11504,1
3,11865,1
3,24913,1
3,6164,1
3,21504,1
3,18874,1
3,5136,1
3,824,1
3,24543,1
3,1409,1
3,15761,1
3,24878,1
3,21349,1
3,7045,1
3,17814,1
3,7644,1
3,21865,1
3,17240,1
3,23087,1
3,16101,1
3,5240,1
3,6089,1
3,22476,1
3,4540,1
3,1591,1
3,23701,1
3,7404,1
3,14873,1
3,3333,1
3,886,1
3,6030,1
3,10116,1
3,25440,1
3,19571,1
3,17428,1
3,19601,1
3,6807,1
3,7418,1
3,14325,1
3,26872,1
3,12221,1
3,21989,1
3,26176,1
3,24856,1
3,21922,1
3,1570,1
3,19362,1
3,19042,1
3,6979,1
3,9842,1
3,2924,1
3,12674,1
3,5428,1
3,20177,1
3,23548,1
3,18279,1
3,13369,1
3,14081,1
3,5380,1
3,3309,1
3,22798,1
3,3188,1
3,15282,1
3,18947,1
3,15572,1
3,6048,1
3,18438,1
3,15105,1
3,19721,1
3,16752,1
3,20399,1
3,14437,1
3,20284,1
3,12552,1
3,21786,1
3,24557,1
3,4127,1
3,21115,1
3,26465,1
3,12685,1
3,94,1
3,21645,1
3,14103,1
3,15743,1
3,22169,1
3,11595,1
3,24094,1
3,11491,1
3,4424,1
3,18079,1
3,12776,1
3,22574,1
3,21915,1
3,21369,1
3,3317,1
3,20097,1
3,9978,1
3,26694,1
3,5568,1
3,12873,1
3,21314,1
3,5958,1
3,3934,1
3,26296,1
3,19218,1
3,15730,1
3,16497,1
3,23939,1
3,8066,1
3,24071,1
3,17284,1
3,10874,1
3,6801,1
3,16294,1
3,21869,1
3,480,1
3,18562,1
3,8463,1
3,20787,1
3,11362,1
3,6182,1
3,24974,1
3,3436,1
3,8744,1
3,10118,1
3,7642,1
3,13713,1
3,11378,1
3,18179,1
3,10707,1
3,17142,1
3,23967,1
3,21438,1
3,3370,1
3,2639,1
3,21296,1
3,1880,1
3,14292,1
3,8277,1
3,652,1
3,4628,1
3,2851,1
3,15280,1
3,10009,1
3,2138,1
3,13845,1
3,3843,1
3,6123,1
3,25360,1
3,24451,1
3,6216,1
3,6975,1
3,6741,1
3,14088,1
3,20073,1
3,20684,1
3,5775,1
3,17787,1
3,22866,1
3,5271,1
3,1774,1
3,22402,1
3,17992,1
3,12111,1
3,18535,1
3,9138,1
3,13624,1
3,5414,1
3,21239,1
3,12147,1
3,22250,1
3,26640,1
3,9621,1
3,9102,1
3,16075,1
3,18613,1
3,5340,1
3,17009,1
3,588,1
3,16953,1
3,25653,1
3,14617,1
3,26566,1
3,10213,1
3,14682,1
3,5319,1
3,6606,1
3,26088,1
3,3198,1
3,11235,1
3,20451,1
3,19617,1
3,11702,1
3,1719,1
3,5728,1
3,16687,1
3,21467,1
3,8382,1
3,26650,1
3,25419,1
3,16911,1
3,16535,1
3,11788,1
3,10261,1
3,20648,1
3,23402,1
3,17794,1
3,5566,1
3,8052,1
3,12656,1
3,18312,1
3,11713,1
3,1246,1
3,12686,1
3,18899,1
3,1835,1
3,942,1
3,3298,1
3,7280,1
3,8356,1
3,10765,1
3,16773,1
3,13141,1
3,26182,1
3,12650,1
3,19955,1
3,8815,1
3,21297,1
3,8598,1
3,24138,1
3,15629,1
3,9180,1
3,5928,1
3,2999,1
3,21121,1
3,12983,1
3,5386,1
3,12682,1
3,5235,1
3,23644,1
3,5296,1
3,7934,1
3,17255,1
3,10636,1
3,22471,1
3,21834,1
3,18553,1
3,15209,1
3,1149,1
3,1334,1
3,934,1
3,16302,1
3,24900,1
3,10234,1
3,23601,1
3,21491,1
3,16538,1
3,23892,1
3,24645,1
3,24323,1
3,24669,1
3,9328,1
3,22497,1
3,20089,1
3,17798,1
3,9779,1
3,9724,1
3,24661,1
3,11120,1
3,17767,1
3,13075,1
3,272,1
3,255,1
3,20911,1
3,16283,1
3,4804,1
3,3375,1
3,14882,1
3,23463,1
3,9239,1
3,10333,1
3,7251,1
3,1453,1
3,18095,1
3,437,1
3,25363,1
3,22720,1
3,22121,1
3,5113,1
3,20413,1
3,24213,1
3,1829,1
3,13493,1
3,21958,1
3,13419,1
3,25997,1
3,4131,1
3,22850,1
3,3018,1
3,2608,1
3,11798,1
3,24495,1
3,15153,1
3,10001,1
3,19910,1
3,22769,1
3,25698,1
3,20313,1
3,20325,1
3,11717,1
3,12816,1
3,9584,1
3,6549,1
3,1239,1
3,4542,1
3,23960,1
3,8369,1
3,10516,1
3,25079,1
3,7323,1
3,25610,1
3,25418,1
3,21435,1
3,26253,1
3,16759,1
3,26639,1
3,5154,1
3,7592,1
3,11124,1
3,20065,1
3,9359,1
3,23120,1
3,16975,1
3,15090,1
3,7830,1
3,20462,1
3,5548,1
3,23568,1
3,26230,1
3,2510,1
3,9707,1
3,7605,1
3,4759,1
3,6936,1
3,26191,1
3,9166,1
3,16742,1
3,11989,1
3,19185,1
3,3551,1
3,11830,1
3,21294,1
3,13022,1
3,17362,1
3,18668,1
3,10308,1
3,22619,1
3,23521,1
3,26846,1
3,22259,1
3,23244,1
3,12804,1
3,2642,1
3,13816,1
3,16610,1
3,9069,1
3,14125,1
3,20555,1
3,25217,1
3,8081,1
3,9400,1
3,18794,1
3,12227,1
3,14470,1
3,5631,1
3,12416,1
3,8908,1
3,23506,1
3,6677,1
3,13153,1
3,631,1
3,14933,1
3,11269,1
3,12324,1
3,9673,1
3,25865,1
3,20598,1
3,6883,1
3,24625,1
3,8470,1
3,23460,1
3,1712,1
3,20581,1
3,17557,1
3,5714,1
3,20824,1
3,25040,1
3,26726,1
3,8420,1
3,18088,1
3,9307,1
3,15056,1
3,1388,1
3,16761,1
3,8617,1
3,13810,1
3,8646,1
3,20901,1
3,17360,1
3,17704,1
3,8800,1
3,11902,1
3,24068,1
3,12333,1
3,17709,1
3,10316,1
3,8855,1
3,13035,1
3,10886,1
3,21011,1
3,6541,1
3,18879,1
3,1959,1
3,24160,1
3,12290,1
3,876,1
3,16832,1
3,18021,1
3,1809,1
3,11066,1
3,13504,1
3,17957,1
3,26759,1
3,23682,1
3,16551,1
3,6715,1
3,7890,1
3,19391,1
3,16955,1
3,11682,1
3,26468,1
3,24632,1
3,26124,1
3,2777,1
3,10920,1
3,2144,1
3,4336,1
3,24384,1
3,16603,1
3,17179,1
3,8234,1
3,23691,1
3,4225,1
3,12755,1
3,26378,1
3,16887,1
3,23903,1
3,6916,1
3,353,1
3,22524,1
3,7662,1
3,17676,1
3,5057,1
3,17538,1
3,23759,1
3,9704,1
3,17762,1
3,21812,1
3,5329,1
3,15950,1
3,19005,1
3,13293,1
3,4837,1
3,13884,1
3,6516,1
3,15258,1
3,11374,1
3,13914,1
3,17516,1
3,4649,1
3,9702,1
3,23516,1
3,24813,1
3,25208,1
3,3831,1
3,26259,1
3,2308,1
3,23707,1
3,5346,1
3,20936,1
3,1464,1
3,12592,1
3,19792,1
3,11057,1
3,14868,1
3,12920,1
3,25926,1
3,10662,1
3,5869,1
3,23204,1
3,6815,1
3,9506,1
3,7010,1
3,6540,1
3,26210,1
3,11299,1
3,10419,1
3,23173,1
3,9625,1
3,17070,1
3,21142,1
3,1551,1
3,19355,1
3,11615,1
3,1824,1
3,17779,1
3,8457,1
3,9424,1
3,23835,1
3,1249,1
3,22956,1
3,22491,1
3,11857,1
3,22504,1
3,21819,1
3,13228,1
3,19929,1
3,10530,1
3,11842,1
3,26799,1
3,16008,1
3,14552,1
3,26135,1
3,19239,1
3,8342,1
3,636,1
3,23716,1
3,20136,1
3,6590,1
3,7178,1
3,9999,1
3,11585,1
3,22153,1
3,8571,1
3,20542,1
3,9889,1
3,8184,1
3,9681,1
3,11221,1
3,15284,1
3,4514,1
3,24165,1
3,3353,1
3,1363,1
3,22547,1
3,13687,1
3,1218,1
3,10802,1
3,18002,1
3,15206,1
3,3095,1
3,17901,1
3,20156,1
3,3717,1
3,14880,1
3,14364,1
3,7649,1
3,17229,1
3,3870,1
3,12938,1
3,7445,1
3,14618,1
3,6054,1
3,1944,1
3,16157,1
3,14301,1
3,736,1
3,6374,1
3,18666,1
3,18644,1
3,339,1
3,7483,1
3,16869,1
3,14362,1
3,5227,1
3,18199,1
3,14795,1
3,9289,1
3,22122,1
3,9498,1
3,22819,1
3,5694,1
3,18650,1
3,6550,1
3,882,1
3,9733,1
3,10076,1
3,21641,1
3,14542,1
3,17783,1
3,15695,1
3,26591,1
3,18243,1
3,6120,1
3,3461,1
3,17599,1
3,3992,1
3,5510,1
3,13850,1
3,13428,1
3,519,1
3,22273,1
3,23546,1
3,21876,1
3,227,1
3,22932,1
3,10819,1
3,24182,1
3,4422,1
3,970,1
3,4194,1
3,25920,1
3,2690,1
3,24579,1
3,24779,1
3,4249,1
3,24688,1
3,602,1
3,8448,1
3,19794,1
3,8109,1
3,11026,1
3,3305,1
3,26764,1
3,22202,1
3,2336,1
3,13332,1
3,12838,1
3,14529,1
3,22849,1
3,16883,1
3,7565,1
3,23323,1
3,9067,1
3,11113,1
3,20643,1
3,612,1
3,14086,1
3,12438,1
3,5770,1
3,5169,1
3,13090,1
3,15787,1
3,6885,1
3,21695,1
3,16580,1
3,7222,1
3,5062,1
3,4940,1
3,22007,1
3,1241,1
3,17514,1
3,6448,1
5,2942,1
5,2504,1
5,2038,1
5,2560,1
5,1840,1
5,536,1
5,1072,1
5,3044,1
5,1825,1
5,3224,1
5,2059,1
5,402,1
5,1523,1
5,3643,1
5,325,1
5,1350,1
5,2884,1
5,2752,1
5,3065,1
5,3150,1
5,3004,1
5,4356,1
5,4074,1
5,3447,1
5,772,1
5,2670,1
5,3185,1
5,2788,1
5,394,1
5,3988,1
5,1381,1
5,3918,1
5,2142,1
5,492,1
5,1410,1
5,2618,1
5,1231,1
5,992,1
5,1066,1
5,3746,1
5,1279,1
5,3788,1
5,244,1
5,3535,1
5,653,1
5,3349,1
5,307,1
5,3136,1
5,4018,1
5,3141,1
5,4171,1
5,375,1
5,970,1
5,750,1
5,1488,1
5,1125,1
5,652,1
5,2080,1
5,3265,1
5,3335,1
5,384,1
5,1461,1
5,3143,1
5,2192,1
5,350,1
5,2887,1
5,1597,1
5,1313,1
5,275,1
5,1690,1
5,823,1
5,1056,1
5,1595,1
5,2140,1
5,4057,1
5,2295,1
5,1139,1
5,1649,1
5,923,1
5,3703,1
5,788,1
5,2315,1
5,1295,1
5,3717,1
5,71,1
5,2816,1
5,2415,1
5,271,1
5,1915,1
5,3250,1
5,1277,1
5,328,1
5,802,1
5,1604,1
5,4243,1
5,863,1
5,305,1
5,2722,1
5,677,1
5,585,1
5,3582,1
5,1803,1
5,3683,1
5,1575,1
5,3721,1
5,2686,1
5,49,1
5,1185,1
5,3816,1
5,149,1
5,2602,1
5,1087,1
5,373,1
5,631,1
5,292,1
5,830,1
5,3573,1
5,3838,1
5,471,1
5,380,1
5,1041,1
5,2061,1
5,2104,1
5,1698,1
5,1382,1
5,1197,1
5,15,1
5,2391,1
5,38,1
5,3167,1
5,1684,1
5,1744,1
5,977,1
5,793,1
5,692,1
5,4164,1
5,1910,1
5,4198,1
5,3204,1
5,2790,1
5,2129,1
5,3166,1
5,2118,1
5,3146,1
5,1334,1
5,443,1
5,1900,1
5,4261,1
5,698,1
5,2030,1
5,640,1
5,639,1
5,2655,1
5,2675,1
5,306,1
5,1455,1
5,738,1
5,2850,1
5,372,1
5,190,1
5,3487,1
5,104,1
5,2936,1
5,4015,1
5,3236,1
5,2046,1
5,742,1
5,1955,1
5,1492,1
5,1708,1
5,3570,1
5,2395,1
5,4386,1
5,594,1
5,1230,1
5,1679,1
5,4299,1
5,4433,1
5,943,1
5,4306,1
5,1652,1
5,1658,1
5,956,1
5,4369,1
5,3168,1
5,3245,1
5,3810,1
5,1021,1
5,1193,1
5,3536,1
5,2455,1
5,1239,1
5,1886,1
5,3342,1
5,208,1
5,3500,1
5,4316,1
5,1822,1
5,603,1
5,1625,1
5,1274,1
5,2603,1
5,4425,1
5,50,1
5,903,1
5,1851,1
5,159,1
5,3401,1
5,2486,1
5,952,1
5,1378,1
5,4148,1
5,2297,1
5,2522,1
5,236,1
7,62069,0
7,135922,0
7,12587,0
7,5157,0
7,56019,0
7,14652,0
7,49078,0
7,75337,0
7,12090,0
7,90867,0
7,87802,0
7,129056,0
7,124558,0
7,18093,0
7,117843,0
7,131636,0
7,127499,0
7,32462,0
7,18948,0
7,80791,0
7,49526,0
7,41060,0
7,56206,0
7,137101,0
7,123368,0
7,29325,0
7,93999,0
7,105527,0
7,22166,0
7,130366,0
7,51698,0
7,15060,0
7,86009,0
7,28362,0
7,18091,0
7,2970,0
7,56376,0
7,56934,0
7,133620,0
7,90012,0
7,1170,0
7,14129,0
7,60894,0
7,76260,0
7,78568,0
7,18334,0
7,1987,0
7,109659,0
7,30267,0
7,134797,0
7,106714,0
7,62375,0
7,74307,0
7,135803,0
7,68613,0
7,1617,0
7,54010,0
7,115406,0
7,17574,0
7,57369,0
7,62018,0
7,40301,0
7,124830,0
7,133918,0
7,94406,0
7,10085,0
7,126187,0
7,86263,0
7,23349,0
7,31001,0
7,135348,0
7,102239,0
7,40531,0
7,112650,0
7,14372,0
7,63413,0
7,109266,0
7,83869,0
7,132474,0
7,120120,0
7,107617,0
7,13436,0
7,25098,0
7,33558,0
7,18427,0
7,9955,0
7,118532,0
7,25794,0
7,81057,0
7,27225,0
7,20995,0
7,40765,0
7,100675,0
7,21264,0
7,136962,0
7,52237,0
7,38813,0
7,136147,0
7,100486,0
7,78761,0
7,85800,0
7,78630,0
7,5852,0
7,38237,0
7,130087,0
7,65679,0
7,27037,0
7,62506,0
7,127025,0
7,120627,0
7,81831,0
7,56945,0
7,129596,0
7,8054,0
7,104147,0
7,55611,0
7,819,0
7,134574,0
7,39802,0
7,81555,0
7,113368,0
7,2531,0
7,77539,0
7,103436,0
7,9259,0
7,90229,0
7,65265,0
7,12198,0
7,123025,0
7,125055,0
7,79722,0
7,44958,0
7,67097,0
7,61788,0
7,27244,0
7,132383,0
7,19736,0
7,135426,0
7,131577,0
7,37074,0
7,50427,0
7,12779,0
7,94882,0
7,135995,0
7,128067,0
7,46256,0
7,12136,0
7,29768,0
7,120131,0
7,132427,0
7,28483,0
7,88800,0
7,121662,0
7,99028,0
7,114441,0
7,110927,0
7,20786,0
7,132090,0
7,71870,0
7,49889,0
7,26122,0
7,50806,0
7,13277,0
7,127831,0
7,103318,0
7,46295,0
7,71278,0
7,67751,0
7,24733,0
7,119681,0
7,4733,0
7,129374,0
7,11199,0
7,17570,0
7,46343,0
7,110450,0
7,97164,0
7,90214,0
7,5106,0
7,136958,0
7,79808,0
7,23167,0
7,12516,0
7,31302,0
7,65651,0
7,98328,0
7,16351,0
7,64375,0
7,24681,0
7,13344,0
7,39397,0
7,111544,0
7,118872,0
7,26710,0
7,106392,0
7,95989,0
7,59807,0
7,137109,0
7,96908,0
7,129123,0
7,49651,0
7,85769,0
7,31743,0
7,77864,0
7,79375,0
7,122153,0
7,43956,0
7,113101,0
7,14374,0
7,119142,0
7,33044,0
7,119112,0
7,13261,0
7,130067,0
7,55845,0
7,97007,0
7,42292,0
7,18007,0
7,27148,0
7,20922,0
7,41512,0
7,97807,0
7,81929,0
7,90793,0
7,80188,0
7,80694,0
7,49322,0
7,39094,0
7,52045,0
7,67959,0
7,119309,0
7,50545,0
7,131521,0
7,20181,0
7,63537,0
7,53788,0
7,124066,0
7,97988,0
7,55914,0
7,127867,0
7,94777,0
7,52522,0
7,40414,0
7,12074,0
7,103822,0
7,124138,0
7,71570,0
7,77984,0
7,121111,0
7,84437,0
7,27045,0
7,110367,0
7,82964,0
7,63520,0
7,114131,0
7,22196,0
7,99476,0
7,21627,0
7,8620,0
7,64577,0
7,58709,0
7,132269,0
7,52736,0
7,51713,0
7,127292,0
7,62785,0
7,101337,0
7,108569,0
7,63770,0
7,122545,0
7,24315,0
7,127123,0
7,130601,0
7,104416,0
7,44162,0
7,96669,0
7,128941,0
7,137354,0
7,70118,0
7,21469,0
7,30017,0
7,99108,0
7,25884,0
7,18827,0
7,123523,0
7,137339,0
7,30221,0
7,37702,0
7,55670,0
7,33531,0
7,113082,0
7,14428,0
7,124362,0
7,78486,0
7,65675,0
7,109970,0
7,81502,0
7,46702,0
7,104744,0
7,44970,0
7,22338,0
7,24883,0
7,44324,0
7,1115,0
7,5936,0
7,129718,0
7,77747,0
7,47004,0
7,64289,0
7,46540,0
7,73240,0
7,120119,0
7,113153,0
7,71372,0
7,3406,0
7,10226,0
7,1163,0
7,70257,0
7,21875,0
7,99748,0
7,119531,0
7,20720,0
7,67597,0
7,37209,0
7,48768,0
7,78612,0
7,107361,0
7,118246,0
7,58633,0
7,134067,0
7,101171,0
7,63517,0
7,31820,0
7,94213,0
7,27963,0
7,92246,0
7,119088,0
7,133062,0
7,10331,0
7,56312,0
7,99978,0
7,104530,0
7,130543,0
7,1630,0
7,105529,0
7,14039,0
7,117674,0
7,109615,0
7,55353,0
7,41176,0
7,29735,0
7,54077,0
7,27230,0
7,73357,0
7,57041,0
7,105122,0
7,96376,0
7,77541,0
7,43688,0
7,130545,0
7,25142,0
7,44761,0
7,39984,0
7,34434,0
7,98099,0
7,46649,0
7,117912,0
7,64566,0
7,113603,0
7,107894,0
7,45869,0
7,35305,0
7,106072,0
7,27155,0
7,7786,0
7,28650,0
7,135763,0
7,102713,0
7,58272,0
7,98694,0
7,54957,0
7,80631,0
7,1086,0
7,116051,0
7,71845,0
7,76568,0
7,26769,0
7,14803,0
7,112972,0
7,83731,0
7,99023,0
7,74799,0
7,129290,0
7,122180,0
7,90557,0
7,76100,0
7,103257,0
7,9460,0
7,16219,0
7,128432,0
7,66799,0
7,24418,0
7,29271,0
7,71238,0
7,131277,0
7,19780,0
7,110884,0
7,83061,0
7,24812,0
7,97365,0
7,57538,0
7,87692,0
7,38875,0
7,136595,0
7,108663,0
7,56843,0
7,43899,0
7,67299,0
7,72116,0
7,128424,0
7,36905,0
7,72600,0
7,132424,0
7,93616,0
7,4673,0
7,97781,0
7,6484,0
7,49114,0
7,7987,0
7,34235,0
7,9425,0
7,59974,0
7,126669,0
7,72025,0
7,81101,0
7,91949,0
7,121119,0
7,46843,0
7,18973,0
7,133167,0
7,61247,0
7,65851,0
7,45982,0
7,87665,0
7,116553,0
7,25341,0
7,28111,0
7,33786,0
7,115229,0
7,13586,0
7,13043,0
7,16049,0
7,19476,0
7,18602,0
7,116895,0
7,88880,0
7,125934,0
7,76067,0
7,52449,0
7,110044,0
7,28265,0
7,113494,0
7,12280,0
7,5462,0
7,38756,0
7,18419,0
7,20312,0
7,77540,0
7,13039,0
7,33772,0
7,51605,0
7,57150,0
7,110628,0
7,51478,0
7,19872,0
7,5408,0
7,39084,0
7,21556,0
7,18777,0
7,53924,0
7,17760,0
7,59624,0
7,71797,0
7,74049,0
7,10117,0
7,34506,0
